index,text,image,group,group_match,text_status,image_status,group_status,group_match_status,group_match_margin,id,tag
167,1.0,0.0,0.0,1.0,correcto,incorrecto,incorrecto,correcto,0.01812770962715149,167,Object
168,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.010078966617584229,168,Object
169,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-4.7773122787475586e-05,169,Object
170,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.020653381943702698,170,Object
171,1.0,0.0,0.0,1.0,correcto,incorrecto,incorrecto,correcto,0.008783921599388123,171,Object
172,1.0,0.0,0.0,1.0,correcto,incorrecto,incorrecto,correcto,0.03281199932098389,172,Object
173,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.0121268630027771,173,Object
174,1.0,0.0,0.0,1.0,correcto,incorrecto,incorrecto,correcto,0.021562188863754272,174,Object
175,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.011855006217956543,175,Object
176,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.01533500850200653,176,Object
177,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.0002872347831726074,177,Object
178,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.022371768951416016,178,Object
179,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.004816830158233643,179,Relation
180,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.0009694397449493408,180,Relation
181,1.0,0.0,0.0,1.0,correcto,incorrecto,incorrecto,correcto,0.0053720176219940186,181,Relation
182,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.007372930645942688,182,Relation
183,1.0,0.0,0.0,1.0,correcto,incorrecto,incorrecto,correcto,0.009708940982818604,183,Relation
184,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.0016058683395385742,184,Relation
185,0.0,1.0,0.0,1.0,incorrecto,correcto,incorrecto,correcto,0.0033079981803894043,185,Relation
186,1.0,0.0,0.0,1.0,correcto,incorrecto,incorrecto,correcto,0.016088709235191345,186,Relation
187,1.0,0.0,0.0,1.0,correcto,incorrecto,incorrecto,correcto,0.0015661418437957764,187,Relation
188,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.0011376440525054932,188,Relation
189,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.00705362856388092,189,Relation
190,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.00226593017578125,190,Relation
191,0.0,1.0,0.0,1.0,incorrecto,correcto,incorrecto,correcto,0.021253466606140137,191,Relation
192,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.013887465000152588,192,Relation
193,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.015437602996826172,193,Relation
194,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.006128430366516113,194,Relation
195,1.0,0.0,0.0,1.0,correcto,incorrecto,incorrecto,correcto,0.029387906193733215,195,Relation
196,1.0,0.0,0.0,1.0,correcto,incorrecto,incorrecto,correcto,0.005650341510772705,196,Relation
197,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.005436718463897705,197,Relation
198,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.01816457509994507,198,Relation
199,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.0071824342012405396,199,Relation
200,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.0034383684396743774,200,Relation
201,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.00749187171459198,201,Both
202,1.0,1.0,1.0,1.0,correcto,correcto,correcto,correcto,0.06613373756408691,202,Object
203,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.0055630505084991455,203,Relation
204,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.007769525051116943,204,Relation
205,0.0,1.0,0.0,1.0,incorrecto,correcto,incorrecto,correcto,0.0594637393951416,205,Relation
206,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.0027479231357574463,206,Relation
207,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.0015784204006195068,207,Relation
208,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.00500217080116272,208,Relation
209,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.008960515260696411,209,Object
210,1.0,0.0,0.0,1.0,correcto,incorrecto,incorrecto,correcto,0.01732403039932251,210,Object
211,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.01838800311088562,211,Object
212,1.0,0.0,0.0,1.0,correcto,incorrecto,incorrecto,correcto,0.004446819424629211,212,Object
213,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.007584661245346069,213,Object
214,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.00015319883823394775,214,Relation
215,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.002963423728942871,215,Relation
216,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.0004332810640335083,216,Object
217,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.0015797913074493408,217,Object
218,1.0,0.0,0.0,1.0,correcto,incorrecto,incorrecto,correcto,0.012956082820892334,218,Object
219,1.0,0.0,0.0,1.0,correcto,incorrecto,incorrecto,correcto,0.008046761155128479,219,Object
220,1.0,0.0,0.0,1.0,correcto,incorrecto,incorrecto,correcto,0.019875571131706238,220,Object
221,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.0021187663078308105,221,Object
222,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.033089958131313324,222,Both
223,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.011048927903175354,223,Relation
224,1.0,1.0,1.0,1.0,correcto,correcto,correcto,correcto,0.17824582755565643,224,Both
225,0.0,1.0,0.0,1.0,incorrecto,correcto,incorrecto,correcto,0.006874024868011475,225,Relation
226,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.005783155560493469,226,Object
227,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.0035447925329208374,227,Object
228,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.017556458711624146,228,Object
229,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.004070162773132324,229,Object
230,0.0,1.0,0.0,1.0,incorrecto,correcto,incorrecto,correcto,0.0036333054304122925,230,Relation
231,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.002745494246482849,231,Object
232,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.020886987447738647,232,Relation
233,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.009127706289291382,233,Object
234,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.0041971355676651,234,Object
235,1.0,0.0,0.0,1.0,correcto,incorrecto,incorrecto,correcto,0.07847188413143158,235,Object
236,1.0,0.0,0.0,1.0,correcto,incorrecto,incorrecto,correcto,0.043356090784072876,236,Object
237,1.0,0.0,0.0,1.0,correcto,incorrecto,incorrecto,correcto,0.08578935265541077,237,Relation
238,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.003402337431907654,238,Relation
239,1.0,0.0,0.0,1.0,correcto,incorrecto,incorrecto,correcto,0.005396544933319092,239,Relation
240,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.006651580333709717,240,Relation
241,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.000918850302696228,241,Relation
242,1.0,0.0,0.0,1.0,correcto,incorrecto,incorrecto,correcto,0.002191886305809021,242,Relation
243,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.007199779152870178,243,Object
244,1.0,0.0,0.0,1.0,correcto,incorrecto,incorrecto,correcto,0.005043536424636841,244,Relation
245,1.0,0.0,0.0,1.0,correcto,incorrecto,incorrecto,correcto,0.04527457058429718,245,Object
246,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.03624437749385834,246,Object
247,1.0,1.0,1.0,1.0,correcto,correcto,correcto,correcto,0.06389957666397095,247,Object
248,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.0030094683170318604,248,Relation
249,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.001673385500907898,249,Object
250,1.0,1.0,1.0,1.0,correcto,correcto,correcto,correcto,0.028762325644493103,250,Object
251,1.0,0.0,0.0,1.0,correcto,incorrecto,incorrecto,correcto,0.022458761930465698,251,Object
252,1.0,0.0,0.0,1.0,correcto,incorrecto,incorrecto,correcto,0.05125391483306885,252,Relation
253,1.0,0.0,0.0,1.0,correcto,incorrecto,incorrecto,correcto,0.007006645202636719,253,Relation
254,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.0009386986494064331,254,Relation
255,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.005218923091888428,255,Object
256,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.011182695627212524,256,Object
257,1.0,1.0,1.0,1.0,correcto,correcto,correcto,correcto,0.006509572267532349,257,Object
258,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.011817097663879395,258,Relation
259,1.0,0.0,0.0,1.0,correcto,incorrecto,incorrecto,correcto,0.0028612911701202393,259,Relation
260,1.0,0.0,0.0,1.0,correcto,incorrecto,incorrecto,correcto,0.01825156807899475,260,Relation
261,0.0,1.0,0.0,1.0,incorrecto,correcto,incorrecto,correcto,0.026527628302574158,261,Relation
262,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.007660865783691406,262,Both
263,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.03710431605577469,263,Relation
264,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.0002485215663909912,264,Object
265,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.011790305376052856,265,Object
266,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.001114681363105774,266,Relation
267,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.0015216991305351257,267,Relation
268,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.004692345857620239,268,Relation
269,1.0,1.0,1.0,1.0,correcto,correcto,correcto,correcto,0.04873646795749664,269,Relation
270,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.00703197717666626,270,Relation
271,1.0,0.0,0.0,1.0,correcto,incorrecto,incorrecto,correcto,0.02302706241607666,271,Relation
272,1.0,0.0,0.0,1.0,correcto,incorrecto,incorrecto,correcto,0.005584403872489929,272,Object
273,1.0,0.0,0.0,1.0,correcto,incorrecto,incorrecto,correcto,0.03175660967826843,273,Relation
274,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.029993683099746704,274,Object
275,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.020878717303276062,275,Object
276,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.009540081024169922,276,Relation
277,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.0003952533006668091,277,Relation
278,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.0012816637754440308,278,Relation
279,1.0,0.0,0.0,1.0,correcto,incorrecto,incorrecto,correcto,0.007333844900131226,279,Relation
280,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.017517417669296265,280,Relation
281,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.009126856923103333,281,Relation
282,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.0019497573375701904,282,Relation
283,0.0,1.0,0.0,1.0,incorrecto,correcto,incorrecto,correcto,0.00719858705997467,283,Relation
284,1.0,0.0,0.0,1.0,correcto,incorrecto,incorrecto,correcto,0.01312875747680664,284,Relation
285,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.0027565807104110718,285,Object
286,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.013424932956695557,286,Object
287,1.0,0.0,0.0,1.0,correcto,incorrecto,incorrecto,correcto,0.016528531908988953,287,Relation
288,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,9.554624557495117e-05,288,Relation
289,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.0027463138103485107,289,Object
290,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.004311561584472656,290,Object
291,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.009773284196853638,291,Relation
292,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.0031415820121765137,292,Relation
293,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.01005333662033081,293,Object
294,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.0013236403465270996,294,Relation
295,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.007049486041069031,295,Relation
296,1.0,0.0,0.0,1.0,correcto,incorrecto,incorrecto,correcto,0.0070923566818237305,296,Object
297,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.003440871834754944,297,Relation
298,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.003237813711166382,298,Relation
299,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.006870463490486145,299,Relation
300,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.0015220046043395996,300,Relation
301,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.011262744665145874,301,Object
302,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.0043634772300720215,302,Object
303,1.0,1.0,1.0,1.0,correcto,correcto,correcto,correcto,0.06181521713733673,303,Relation
304,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.0021798163652420044,304,Relation
305,1.0,0.0,0.0,1.0,correcto,incorrecto,incorrecto,correcto,0.022048532962799072,305,Both
306,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.022410184144973755,306,Object
307,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.007262751460075378,307,Both
308,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.0038609951734542847,308,Relation
309,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.012813150882720947,309,Object
310,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.008636698126792908,310,Object
311,1.0,1.0,1.0,1.0,correcto,correcto,correcto,correcto,0.06396786868572235,311,Relation
312,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.0025613605976104736,312,Relation
313,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.005090475082397461,313,Object
314,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.003271818161010742,314,Relation
315,0.0,0.0,0.0,0.0,incorrecto,incorrecto,incorrecto,incorrecto,-0.004376709461212158,315,Object
316,0.0,0.0,0.0,1.0,incorrecto,incorrecto,incorrecto,correcto,0.0012798011302947998,316,Relation
